2.1384,15.017,12.026
2.151,15.122,12.112
2.1636,15.227,12.196
2.1762,15.332,12.281
2.1887,15.434,12.364
2.2013,15.537,12.448
2.2139,15.639,12.53
2.2265,15.74,12.612
2.2391,15.84,12.693
2.2516,15.938,12.773
2.2642,16.035,12.852
2.2768,16.132,12.931
2.2894,16.228,13.009
2.3019,16.321,13.086
2.3145,16.414,13.161
2.3271,16.505,13.236
2.3397,16.595,13.31
2.3523,16.685,13.382
2.3648,16.772,13.454
2.3774,16.859,13.525
2.39,16.946,13.595
2.4026,17.031,13.665
2.4152,17.114,13.733
2.4277,17.196,13.801
2.4403,17.277,13.867
2.4529,17.357,13.932
2.4655,17.436,13.997
2.4781,17.514,14.06
2.4906,17.59,14.123
2.5032,17.665,14.185
2.5158,17.738,14.245
2.5284,17.809,14.304
2.5409,17.879,14.362
2.5535,17.948,14.419
2.5661,18.015,14.475
2.5787,18.082,14.529
2.5913,18.147,14.583
2.6038,18.21,14.636
2.6164,18.272,14.687
2.629,18.334,14.738
2.6416,18.393,14.787
2.6542,18.452,14.836
2.6667,18.508,14.883
2.6793,18.563,14.929
2.6919,18.617,14.974
2.7045,18.668,15.017
2.7171,18.718,15.059
2.7296,18.767,15.1
2.7422,18.815,15.14
2.7548,18.862,15.179
2.7674,18.908,15.218
2.7799,18.952,15.255
2.7925,18.995,15.291
2.8051,19.036,15.326
2.8177,19.076,15.36
2.8303,19.114,15.393
2.8428,19.151,15.424
2.8554,19.188,15.455
2.868,19.222,15.485
2.8806,19.256,15.513
2.8932,19.288,15.541
2.9057,19.319,15.568
2.9183,19.348,15.593
2.9309,19.375,15.617
2.9435,19.4,15.639
2.9561,19.422,15.66
2.9686,19.443,15.679
2.9812,19.461,15.696
2.9938,19.479,15.712
3.0064,19.495,15.727
3.0189,19.51,15.741
3.0315,19.522,15.754
3.0441,19.533,15.764
3.0567,19.542,15.774
3.0693,19.55,15.783
3.0818,19.556,15.79
3.0944,19.561,15.796
3.107,19.565,15.801
3.1196,19.567,15.805
3.1322,19.567,15.807
3.1447,19.565,15.808
3.1573,19.562,15.808
3.1699,19.558,15.807
3.1825,19.551,15.804
3.1951,19.542,15.8
3.2076,19.532,15.794
3.2202,19.521,15.787
3.2328,19.507,15.779
3.2454,19.492,15.769
3.2579,19.476,15.758
3.2705,19.458,15.746
3.2831,19.438,15.733
3.2957,19.416,15.718
3.3083,19.392,15.702
3.3208,19.368,15.684
3.3334,19.342,15.666
3.346,19.314,15.646
3.3586,19.285,15.625
3.3712,19.253,15.602
3.3837,19.22,15.578
3.3963,19.185,15.553
3.4089,19.147,15.526
3.4215,19.109,15.497
3.4341,19.069,15.468
3.4466,19.028,15.437
3.4592,18.985,15.406
3.4718,18.942,15.373
3.4844,18.896,15.339
3.4969,18.85,15.304
3.5095,18.801,15.268
3.5221,18.751,15.23
3.5347,18.698,15.191
3.5473,18.645,15.151
3.5598,18.59,15.109
3.5724,18.534,15.067
3.585,18.477,15.023
3.5976,18.419,14.979
3.6102,18.36,14.934
3.6227,18.301,14.889
3.6353,18.24,14.842
3.6479,18.178,14.795
3.6605,18.115,14.747
3.6731,18.05,14.697
3.6856,17.984,14.647
3.6982,17.916,14.595
3.7108,17.845,14.542
3.7234,17.773,14.487
3.7359,17.7,14.431
3.7485,17.626,14.374
3.7611,17.551,14.316
3.7737,17.475,14.257
3.7863,17.397,14.198
3.7988,17.32,14.138
3.8114,17.24,14.076
3.824,17.159,14.014
3.8366,17.077,13.951
3.8492,16.994,13.887
3.8617,16.911,13.823
3.8743,16.827,13.757
3.8869,16.741,13.691
3.8995,16.653,13.623
3.9121,16.564,13.555
3.9246,16.474,13.485
3.9372,16.383,13.415
3.9498,16.29,13.343
3.9624,16.198,13.271
3.9749,16.105,13.198
3.9875,16.011,13.125
4.0001,15.916,13.052
4.0127,15.821,12.978
4.0253,15.724,12.903
4.0378,15.627,12.827
4.0504,15.529,12.751
4.063,15.429,12.673
4.0756,15.328,12.595
4.0882,15.226,12.516
4.1007,15.124,12.436
4.1133,15.021,12.356
4.1259,14.917,12.275
4.1385,14.812,12.193
4.1511,14.706,12.111
4.1636,14.601,12.029
4.1762,14.495,11.945
4.1888,14.387,11.862
4.2014,14.279,11.778
4.2139,14.171,11.693
4.2265,14.062,11.608
4.2391,13.952,11.522
4.2517,13.842,11.436
4.2643,13.731,11.349
4.2768,13.621,11.263
4.2894,13.509,11.175
4.302,13.396,11.087
4.3146,13.282,10.998
4.3272,13.167,10.909
4.3397,13.052,10.819
4.3523,12.936,10.728
4.3649,12.82,10.637
4.3775,12.704,10.546
4.3901,12.587,10.455
4.4026,12.47,10.363
4.4152,12.353,10.271
4.4278,12.235,10.179
4.4404,12.116,10.086
4.4529,11.999,9.9933
4.4655,11.88,9.9002
4.4781,11.76,9.8067
4.4907,11.639,9.7126
4.5033,11.518,9.6179
4.5158,11.397,9.5228
4.5284,11.275,9.4271
4.541,11.152,9.331
4.5536,11.029,9.2347
4.5662,10.906,9.138
4.5787,10.782,9.041
4.5913,10.658,8.9435
4.6039,10.533,8.8458
4.6165,10.409,8.748
4.6291,10.284,8.65
4.6416,10.16,8.5521
4.6542,10.034,8.4538
4.6668,9.9092,8.3556
4.6794,9.7838,8.2571
4.6919,9.659,8.1586
4.7045,9.5333,8.0599
4.7171,9.4077,7.9613
4.7297,9.2827,7.8628
4.7423,9.1581,7.7646
4.7548,9.035,7.6667
4.7674,8.9107,7.5691
4.78,8.7864,7.4715
4.7926,8.6623,7.3739
4.8052,8.5385,7.2764
4.8177,8.4156,7.1791
4.8303,8.2914,7.0816
4.8429,8.1667,6.9842
4.8555,8.0418,6.8861
4.8681,7.9166,6.7881
4.8806,7.7924,6.6899
4.8932,7.6675,6.5917
4.9058,7.5427,6.4935
4.9184,7.4182,6.3956
4.9309,7.2949,6.2978
4.9435,7.171,6.2003
4.9561,7.0476,6.103
4.9687,6.9243,6.006
4.9813,6.8014,5.9093
4.9938,6.6798,5.8127
5.0064,6.5576,5.7165
5.019,6.4358,5.6206
5.0316,6.3143,5.5249
5.0442,6.1935,5.4297
5.0567,6.0743,5.3348
5.0693,5.9546,5.2403
5.0819,5.8351,5.1463
5.0945,5.716,5.0525
5.1071,5.5974,4.9592
5.1196,5.4806,4.8662
5.1322,5.3637,4.7738
5.1448,5.2473,4.6819
5.1574,5.1313,4.5905
5.1699,5.0168,4.4996
5.1825,4.9025,4.4091
5.1951,4.7889,4.3194
5.2077,4.6757,4.2302
5.2203,4.563,4.1415
5.2328,4.4521,4.0531
5.2454,4.341,3.9654
5.258,4.2308,3.8784
5.2706,4.1216,3.792
5.2832,4.0134,3.7063
5.2957,3.9069,3.6214
5.3083,3.8004,3.5373
5.3209,3.695,3.4539
5.3335,3.5905,3.3711
5.3461,3.4867,3.2893
5.3586,3.3849,3.2081
5.3712,3.2835,3.1276
5.3838,3.183,3.0482
5.3964,3.0836,2.9695
5.4089,2.986,2.8916
5.4215,2.889,2.8148
5.4341,2.7935,2.7388
5.4467,2.6994,2.6641
5.4593,2.6065,2.5904
5.4718,2.5158,2.5177
5.4844,2.4256,2.4461
5.497,2.3362,2.3754
5.5096,2.2477,2.3056
5.5222,2.1605,2.2364
5.5347,2.0751,2.1682
5.5473,1.99,2.1009
5.5599,1.9062,2.0345
5.5725,1.8237,1.969
5.5851,1.7425,1.9046
5.5976,1.6631,1.8412
5.6102,1.5842,1.7786
5.6228,1.5064,1.717
5.6354,1.4295,1.6562
5.6479,1.3539,1.5962
5.6605,1.2786,1.5368
5.6731,1.2045,1.4781
5.6857,1.1315,1.4205
5.6983,1.06,1.3637
5.7108,0.99068,1.3079
5.7234,0.92189,1.2534
5.736,0.8543,1.1999
5.7486,0.78816,1.1473
5.7612,0.72347,1.096
5.7737,0.66078,1.0455
5.7863,0.59911,0.99661
5.7989,0.53929,0.94874
5.8115,0.48128,0.90226
5.8241,0.4247,0.85718
5.8366,0.36973,0.81308
5.8492,0.31539,0.77019
5.8618,0.26236,0.72809
5.8744,0.21082,0.68714
5.8869,0.16091,0.64708
5.8995,0.11176,0.60834
5.9121,0.064286,0.57048
5.9247,0.018764,0.53393
5.9373,-0.025048,0.49879
5.9498,-0.067164,0.46485
5.9624,-0.1085,0.43214
5.975,-0.14847,0.40044
5.9876,-0.18673,0.36982
6.0002,-0.22314,0.34066
6.0127,-0.25729,0.31276
6.0253,-0.29008,0.28634
6.0379,-0.32148,0.26131
6.0505,-0.35113,0.23756
6.0631,-0.37876,0.21507
6.0756,-0.40438,0.19415
6.0882,-0.42856,0.17464
6.1008,-0.45113,0.15636
6.1134,-0.47239,0.13938
6.1259,-0.49229,0.12348
6.1385,-0.51108,0.10856
6.1511,-0.52851,0.094757
6.1637,-0.54438,0.08202
6.1763,-0.55871,0.070388
6.1888,-0.57176,0.059939
6.2014,-0.584,0.050369
6.214,-0.59513,0.041843
6.2266,-0.6047,0.034118
6.2392,-0.61257,0.027652
6.2517,-0.61883,0.022393
6.2643,-0.62376,0.018323
6.2769,-0.6273,0.015504
6.2895,-0.6293,0.013675
6.3021,-0.63,0.013012
6.3146,-0.62966,0.013416
6.3272,-0.62827,0.014646
6.3398,-0.62562,0.016931
6.3524,-0.62136,0.020132
6.3649,-0.61572,0.024431
6.3775,-0.60879,0.030058
6.3901,-0.60035,0.036552
6.4027,-0.5904,0.044309
6.4153,-0.57904,0.053204
6.4278,-0.56636,0.063228
6.4404,-0.55194,0.074562
6.453,-0.53554,0.087091
6.4656,-0.51715,0.1012
6.4782,-0.49689,0.11676
6.4907,-0.47497,0.13386
6.5033,-0.45139,0.15213
6.5159,-0.42691,0.1717
6.5285,-0.40171,0.19201
6.5411,-0.37563,0.21303
6.5536,-0.34843,0.23508
6.5662,-0.3189,0.2581
6.5788,-0.28695,0.28279
6.5914,-0.25271,0.30913
6.6039,-0.21697,0.33708
6.6165,-0.17961,0.36659
6.6291,-0.14089,0.39714
6.6417,-0.10068,0.42899
6.6543,-0.058856,0.4619
6.6668,-0.01571,0.4962
6.6794,0.029404,0.53167
6.692,0.076159,0.56858
6.7046,0.12442,0.60651
6.7172,0.17402,0.64593
6.7297,0.22477,0.68629
6.7423,0.27742,0.72785
6.7549,0.33118,0.77055
6.7675,0.38594,0.81415
6.7801,0.44193,0.85877
6.7926,0.49902,0.90429
6.8052,0.55812,0.95101
6.8178,0.61855,0.99887
6.8304,0.68017,1.0478
6.8429,0.74238,1.0977
6.8555,0.80642,1.1486
6.8681,0.87208,1.2005
6.8807,0.9391,1.2535
6.8933,1.007,1.3075
6.9058,1.075,1.3624
6.9184,1.1447,1.418
6.931,1.2157,1.4743
6.9436,1.2881,1.5318
6.9562,1.3619,1.5904
6.9687,1.4367,1.6499
6.9813,1.5135,1.7108
6.9939,1.5912,1.7725
7.0065,1.6701,1.8354
7.0191,1.7507,1.8991
7.0316,1.8323,1.9641
7.0442,1.9158,2.0303
7.0568,2.0004,2.0975
7.0694,2.0858,2.1655
7.0819,2.171,2.2341
7.0945,2.2573,2.3033
7.1071,2.3446,2.373
7.1197,2.4332,2.4435
7.1323,2.5231,2.5147
7.1448,2.613,2.587
7.1574,2.7041,2.6597
7.17,2.7958,2.7332
7.1826,2.8888,2.8072
7.1952,2.9831,2.8821
7.2077,3.0779,2.9578
7.2203,3.1742,3.0346
7.2329,3.2714,3.112
7.2455,3.3692,3.19
7.2581,3.4677,3.2688
7.2706,3.5665,3.348
7.2832,3.6669,3.428
7.2958,3.768,3.5087
7.3084,3.8699,3.5899
7.3209,3.9716,3.6717
7.3335,4.0749,3.7542
7.3461,4.1792,3.8372
7.3587,4.2845,3.9211
7.3713,4.3907,4.0056
7.3838,4.4969,4.0909
7.3964,4.6046,4.1768
7.409,4.713,4.2634
7.4216,4.822,4.3502
7.4342,4.9313,4.4377
7.4467,5.0399,4.5254
7.4593,5.15,4.6134
7.4719,5.2606,4.7017
7.4845,5.3715,4.7905
7.4971,5.4825,4.8794
7.5096,5.5931,4.9687
7.5222,5.7053,5.0583
7.5348,5.8181,5.1483
7.5474,5.9314,5.2388
7.5599,6.0443,5.3298
7.5725,6.1589,5.4212
7.5851,6.2744,5.5132
7.5977,6.3906,5.606
7.6103,6.5079,5.6992
7.6228,6.625,5.7933
7.6354,6.7435,5.8878
7.648,6.8619,5.9825
7.6606,6.9801,6.0776
7.6732,7.0983,6.1723
7.6857,7.2158,6.2673
7.6983,7.3345,6.3623
7.7109,7.4534,6.4575
7.7235,7.5725,6.5529
7.7361,7.6919,6.6484
7.7486,7.8104,6.7442
7.7612,7.9302,6.8402
7.7738,8.0507,6.9363
7.7864,8.1715,7.0329
7.7989,8.2914,7.1296
7.8115,8.4123,7.2266
7.8241,8.5338,7.3237
7.8367,8.6557,7.4211
7.8493,8.7779,7.5188
7.8618,8.8994,7.6169
7.8744,9.0223,7.7151
7.887,9.1455,7.8136
7.8996,9.2687,7.9122
7.9122,9.3915,8.0109
7.9247,9.5132,8.1093
7.9373,9.6355,8.2076
7.9499,9.7573,8.3057
7.9625,9.879,8.4035
7.9751,10.001,8.5013
7.9876,10.122,8.5989
8.0002,10.244,8.6969
8.0128,10.366,8.7945
8.0254,10.487,8.8921
8.0379,10.607,8.9892
8.0505,10.727,9.086
8.0631,10.847,9.1826
8.0757,10.967,9.2789
8.0883,11.086,9.375
8.1008,11.204,9.4707
8.1134,11.322,9.5659
8.126,11.44,9.6607
8.1386,11.557,9.7551
8.1512,11.674,9.8493
8.1637,11.789,9.9428
8.1763,11.905,10.036
8.1889,12.02,10.129
8.2015,12.135,10.221
8.2141,12.25,10.314
8.2266,12.364,10.406
8.2392,12.479,10.498
8.2518,12.593,10.59
8.2644,12.706,10.681
8.2769,12.817,10.772
8.2895,12.928,10.862
8.3021,13.039,10.952
8.3147,13.149,11.041
8.3273,13.259,11.129
8.3398,13.368,11.218
8.3524,13.476,11.305
8.365,13.584,11.392
8.3776,13.691,11.479
8.3902,13.798,11.565
8.4027,13.902,11.65
8.4153,14.007,11.735
8.4279,14.111,11.819
8.4405,14.214,11.903
8.4531,14.316,11.986
8.4656,14.417,12.068
8.4782,14.517,12.149
8.4908,14.617,12.23
8.5034,14.716,12.31
8.5159,14.813,12.389
8.5285,14.91,12.468
8.5411,15.006,12.546
8.5537,15.101,12.624
8.5663,15.196,12.7
8.5788,15.29,12.777
8.5914,15.384,12.853
8.604,15.477,12.928
8.6166,15.569,13.003
8.6292,15.659,13.077
8.6417,15.749,13.15
8.6543,15.838,13.222
8.6669,15.925,13.293
8.6795,16.011,13.364
8.6921,16.095,13.433
8.7046,16.178,13.501
8.7172,16.26,13.568
8.7298,16.34,13.634
8.7424,16.418,13.698
8.7549,16.495,13.762
8.7675,16.573,13.825
8.7801,16.649,13.887
8.7927,16.725,13.949
8.8053,16.799,14.01
8.8178,16.871,14.069
8.8304,16.942,14.128
8.843,17.011,14.185
8.8556,17.078,14.241
8.8682,17.144,14.296
8.8807,17.208,14.349
8.8933,17.271,14.401
8.9059,17.332,14.452
8.9185,17.392,14.502
8.9311,17.451,14.55
8.9436,17.507,14.598
8.9562,17.563,14.644
8.9688,17.616,14.689
8.9814,17.668,14.733
8.9939,17.719,14.775
9.0065,17.768,14.816
9.0191,17.816,14.857
9.0317,17.863,14.896
9.0443,17.909,14.934
9.0568,17.952,14.971
9.0694,17.995,15.007
9.082,18.036,15.042
9.0946,18.077,15.076
9.1072,18.116,15.109
9.1197,18.155,15.141
9.1323,18.192,15.173
9.1449,18.227,15.203
9.1575,18.261,15.232
9.1701,18.293,15.26
9.1826,18.323,15.287
9.1952,18.352,15.312
9.2078,18.378,15.335
9.2204,18.403,15.357
9.2329,18.426,15.378
9.2455,18.447,15.398
9.2581,18.468,15.416
9.2707,18.487,15.433
9.2833,18.505,15.449
9.2958,18.522,15.465
9.3084,18.538,15.479
9.321,18.552,15.492
9.3336,18.564,15.504
9.3462,18.574,15.515
9.3587,18.583,15.524
9.3713,18.59,15.532
9.3839,18.596,15.539
9.3965,18.6,15.545
9.4091,18.602,15.549
9.4216,18.602,15.551
9.4342,18.601,15.553
9.4468,18.599,15.553
9.4594,18.596,15.552
9.4719,18.59,15.551
9.4845,18.583,15.547
9.4971,18.575,15.543
9.5097,18.565,15.537
9.5223,18.553,15.53
9.5348,18.539,15.522
9.5474,18.524,15.512
9.56,18.507,15.501
9.5726,18.488,15.488
9.5852,18.468,15.474
9.5977,18.446,15.459
9.6103,18.422,15.442
9.6229,18.396,15.425
9.6355,18.37,15.406
9.6481,18.342,15.386
9.6606,18.313,15.364
9.6732,18.282,15.342
9.6858,18.25,15.319
9.6984,18.217,15.294
9.7109,18.183,15.269
9.7235,18.148,15.243
9.7361,18.11,15.216
9.7487,18.071,15.187
9.7613,18.03,15.157
9.7738,17.987,15.125
9.7864,17.943,15.092
9.799,17.897,15.058
9.8116,17.851,15.023
9.8242,17.803,14.987
9.8367,17.754,14.95
9.8493,17.704,14.912
9.8619,17.652,14.873
9.8745,17.599,14.833
9.8871,17.545,14.792
9.8996,17.489,14.75
9.9122,17.432,14.706
9.9248,17.373,14.662
9.9374,17.313,14.617
9.9499,17.252,14.57
9.9625,17.188,14.522
9.9751,17.123,14.472
9.9877,17.057,14.422
10,16.991,14.37
10.013,16.92,14.318
10.025,16.854,14.264
10.038,16.781,14.21
10.051,16.707,14.155
10.063,16.638,14.099
10.076,16.562,14.043
10.088,16.492,13.986
10.101,16.414,13.928
10.113,16.341,13.869
10.126,16.262,13.81
10.139,16.18,13.749
10.151,16.104,13.688
10.164,16.02,13.625
10.176,15.942,13.562
10.189,15.856,13.497
10.202,15.768,13.432
10.214,15.687,13.366
10.227,15.598,13.299
10.239,15.515,13.232
10.252,15.423,13.163
10.264,15.337,13.094
10.277,15.244,13.023
10.29,15.149,12.952
10.302,15.061,12.88
10.315,14.963,12.808
10.327,14.873,12.734
10.34,14.774,12.66
10.352,14.682,12.584
10.365,14.581,12.509
10.378,14.479,12.432
10.39,14.385,12.355
10.403,14.282,12.277
10.415,14.186,12.199
10.428,14.081,12.12
10.441,13.977,12.041
10.453,13.879,11.961
10.466,13.772,11.881
10.478,13.673,11.8
10.491,13.566,11.719
10.503,13.466,11.637
10.516,13.358,11.555
10.529,13.248,11.472
10.541,13.147,11.389
10.554,13.035,11.305
10.566,12.931,11.221
10.579,12.818,11.135
10.591,12.713,11.049
10.604,12.598,10.962
10.617,12.483,10.875
10.629,12.377,10.788
10.642,12.262,10.7
10.654,12.155,10.613
10.667,12.039,10.525
10.68,11.922,10.437
10.692,11.815,10.348
10.705,11.698,10.26
10.717,11.59,10.171
10.73,11.473,10.082
10.742,11.364,9.9924
10.755,11.246,9.9029
10.768,11.128,9.8133
10.78,11.019,9.7235
10.793,10.901,9.6336
10.805,10.791,9.5436
10.818,10.672,9.453
10.83,10.561,9.3621
10.843,10.441,9.2708
10.856,10.32,9.1792
10.868,10.208,9.0873
10.881,10.087,8.9951
10.893,9.9745,8.9029
10.906,9.8527,8.8106
10.919,9.7306,8.7179
10.931,9.6179,8.625
10.944,9.4952,8.5319
10.956,9.3817,8.4387
10.969,9.2586,8.3451
10.981,9.1448,8.2515
10.994,9.0213,8.1575
11.007,8.8977,8.0636
11.019,8.7833,7.9695
11.032,8.6592,7.8751
11.044,8.5443,7.7807
11.057,8.4195,7.6859
11.069,8.3041,7.591
11.082,8.1789,7.4958
11.095,8.0533,7.4005
11.107,7.9372,7.305
11.12,7.8118,7.2095
11.132,7.6965,7.114
11.145,7.5716,7.019
11.158,7.4469,6.9239
11.17,7.3316,6.8288
11.183,7.2063,6.7337
11.195,7.0904,6.6383
11.208,6.965,6.5431
11.22,6.8499,6.4477
11.233,6.7261,6.353
11.246,6.603,6.2588
11.258,6.49,6.165
11.271,6.3683,6.0719
11.283,6.2566,5.9793
11.296,6.136,5.887
11.308,6.0246,5.7952
11.321,5.9044,5.7036
11.334,5.785,5.6122
11.346,5.6756,5.5214
11.359,5.5575,5.4311
11.371,5.449,5.3414
11.384,5.3322,5.2518
11.397,5.2157,5.163
11.409,5.1083,5.0743
11.422,4.992,4.9856
11.434,4.8847,4.8973
11.447,4.7689,4.8089
11.459,4.6627,4.7211
11.472,4.5484,4.6336
11.485,4.4349,4.5468
11.497,4.3307,4.4604
11.51,4.2183,4.3745
11.522,4.1151,4.2893
11.535,4.0045,4.2044
11.547,3.9035,4.1204
11.56,3.795,4.0372
11.573,3.6873,3.9548
11.585,3.5886,3.8729
11.598,3.4822,3.7915
11.61,3.384,3.7105
11.623,3.2777,3.6298
11.636,3.1721,3.5492
11.648,3.0756,3.469
11.661,2.9717,3.3897
11.673,2.8765,3.3108
11.686,2.7747,3.2327
11.698,2.682,3.1554
11.711,2.5829,3.0793
11.724,2.4852,3.004
11.736,2.3964,2.93
11.749,2.3015,2.8569
11.761,2.2153,2.785
11.774,2.1233,2.7141
11.786,2.0395,2.6443
11.799,1.9496,2.5753
11.812,1.8605,2.5071
11.824,1.7789,2.4395
11.837,1.6917,2.3728
11.849,1.6123,2.3067
11.862,1.5276,2.2417
11.875,1.4443,2.1776
11.887,1.3685,2.1144
11.9,1.2872,2.0522
11.912,1.2133,1.9907
11.925,1.1343,1.9301
11.937,1.0625,1.8704
11.95,0.98569,1.8114
11.963,0.90994,1.7535
11.975,0.84113,1.6962
11.988,0.76791,1.64
12,0.70176,1.5848
12.013,0.63196,1.5308
12.025,0.56906,1.4781
12.038,0.50227,1.4267
12.051,0.43709,1.3764
12.063,0.37872,1.3274
12.076,0.31753,1.2798
12.088,0.26284,1.2338
12.101,0.20536,1.1892
12.114,0.14941,1.1459
12.126,0.099032,1.1039
12.139,0.045896,1.0629
12.151,-0.0018646,1.023
12.164,-0.052264,0.98422
12.176,-0.0974,0.94659
12.189,-0.14504,0.90975
12.202,-0.19201,0.87409
12.214,-0.23481,0.8389
12.227,-0.28026,0.80442
12.239,-0.32097,0.77076
12.252,-0.36339,0.73797
12.264,-0.40122,0.70642
12.277,-0.44091,0.67596
12.29,-0.47897,0.64667
12.302,-0.51227,0.6186
12.315,-0.54602,0.59212
12.327,-0.57503,0.5672
12.34,-0.60464,0.54392
12.353,-0.63281,0.52211
12.365,-0.65769,0.50132
12.378,-0.68373,0.48153
12.39,-0.70677,0.46275
12.403,-0.73031,0.44457
12.415,-0.75095,0.42759
12.428,-0.77217,0.41152
12.441,-0.79181,0.39642
12.453,-0.8084,0.38246
12.466,-0.82471,0.36972
12.478,-0.83852,0.35807
12.491,-0.85245,0.34762
12.503,-0.8641,0.33805
12.516,-0.87485,0.32972
12.529,-0.88315,0.32274
12.541,-0.88872,0.31735
12.554,-0.89298,0.31364
12.566,-0.89532,0.31142
