0,0,0
0.016,0.0012608,0
0.038,0.0047233,0
0.057,0.0077059,0
0.074,0.010369,0
0.092,0.013182,0
0.108,0.015677,0
0.125,0.018322,0
0.143,0.021117,0
0.16,0.023751,0
0.176,0.026225,0
0.193,0.028846,0
0.208,0.031151,0
0.226,0.033905,0
0.241,0.03619,0
0.261,0.039223,0
0.277,0.041638,0
0.293,0.044043,0
0.31,0.046588,0
0.325,0.048823,0
0.343,0.051494,0
0.361,0.054152,0
0.378,0.056651,0
0.396,0.059284,0
0.411,0.061469,0
0.427,0.063789,0
0.444,0.066252,0
0.459,0.068437,0
0.477,0.071082,0
0.494,0.073603,0
0.512,0.076298,0
0.53,0.079018,0
0.545,0.081305,0
0.561,0.083763,0
0.578,0.086397,0
0.596,0.089211,0
0.612,0.091734,0
0.627,0.094117,0
0.645,0.097001,0
0.662,0.099748,0
0.678,0.10235,0
0.694,0.10498,0
0.711,0.10778,0
0.729,0.11073,0
0.744,0.11318,0
0.76,0.11576,0
0.778,0.11864,0
0.795,0.12134,0
0.813,0.12418,0
0.828,0.12652,0
0.844,0.129,0
0.861,0.13161,0
0.876,0.13389,0
0.893,0.13646,0
0.908,0.13871,0
0.926,0.14138,0
0.942,0.14374,0
0.959,0.14622,0
0.978,0.149,0
0.995,0.15149,0
1.011,0.15383,0
1.027,0.15617,0
1.042,0.15837,0
1.06,0.16102,0
1.077,0.16352,0
1.093,0.16587,0
1.112,0.16867,0
1.129,0.17118,0
1.145,0.17354,0
1.16,0.17576,0
1.177,0.17828,0
1.193,0.18065,0
1.209,0.18302,0
1.225,0.1854,0
1.242,0.18791,0
1.26,0.19055,0
1.276,0.19289,0
1.293,0.19535,0
1.311,0.19795,0
1.328,0.20039,0
1.346,0.20296,0
1.362,0.20522,0
1.377,0.20734,0
1.394,0.20972,0
1.409,0.21181,0
1.427,0.21431,0
1.446,0.21692,0
1.463,0.21925,0
1.479,0.22143,0
1.496,0.22372,0
1.512,0.22587,0
1.528,0.22801,0
1.544,0.23014,0
1.56,0.23225,0
1.577,0.23448,0
1.595,0.23682,0
1.613,0.23915,0
1.628,0.24108,0
1.644,0.24313,0
1.66,0.24516,0
1.677,0.24731,0
1.695,0.24956,0
1.712,0.25168,0
1.728,0.25366,0
1.743,0.25552,0
1.759,0.25751,0
1.778,0.25988,0
1.795,0.26201,0
1.811,0.26401,0
1.826,0.2659,0
1.842,0.26791,0
1.86,0.27019,0
1.877,0.27234,0
1.896,0.27475,0
1.913,0.27692,0
1.931,0.27922,0
1.949,0.28152,0
1.966,0.2837,0
1.984,0.28602,0
2.001,0.28821,0
2.017,0.29026,0
2.035,0.29256,0
2.052,0.29471,0
2.07,0.29697,0
2.087,0.29909,0
2.105,0.30132,0
2.121,0.30329,0
2.138,0.30537,0
2.154,0.30732,0
2.156,0.30756,0
2.172,0.30949,0
2.19,0.31165,0
2.208,0.31379,0
2.223,0.31556,0
2.241,0.31768,0
2.256,0.31945,0
2.274,0.32159,0
2.292,0.32374,0
2.309,0.3258,0
2.327,0.32798,0
2.345,0.33019,0
2.363,0.33241,0
2.381,0.33464,0
2.398,0.33677,0
2.416,0.33903,0
2.433,0.34119,0
2.451,0.34348,0
2.469,0.3458,0
2.486,0.348,0
2.502,0.35008,0
2.519,0.35231,0
2.535,0.35441,0
2.553,0.35679,0
2.57,0.35906,0
2.586,0.36119,0
2.603,0.36348,0
2.621,0.36591,0
2.639,0.36835,0
2.639,0.36835,0
2.654,0.3704,0
2.674,0.37314,0
2.692,0.37562,0
2.709,0.37797,0
2.727,0.38048,0
2.744,0.38286,0
2.761,0.38525,0
2.777,0.3875,0
2.793,0.38974,0
2.811,0.39225,0
2.828,0.3946,0
2.846,0.39707,0
2.865,0.39965,0
2.882,0.40195,0
2.9,0.40436,0
2.917,0.40662,0
2.936,0.40913,0
2.954,0.41148,0
2.971,0.41369,0
3.02,0.41995,0
3.036,0.42196,0
3.059,0.42483,0
3.078,0.42719,0
3.095,0.42931,0
3.113,0.43158,0
3.131,0.43387,0
3.148,0.43605,0
3.166,0.43838,0
3.183,0.4406,0
3.199,0.44271,0
3.215,0.44484,0
3.231,0.44699,0
3.247,0.44915,0
3.264,0.45147,0
3.283,0.45409,0
3.301,0.45659,0
3.316,0.45869,0
3.332,0.46095,0
3.348,0.46321,0
3.364,0.46548,0
3.382,0.46801,0
3.399,0.47038,0
3.417,0.47288,0
3.432,0.47495,0
3.448,0.47715,0
3.465,0.47947,0
3.48,0.48151,0
3.498,0.48393,0
3.515,0.48621,0
3.531,0.48834,0
3.549,0.49073,0
3.566,0.49296,0
3.582,0.49505,0
3.597,0.497,0
3.613,0.49909,0
3.631,0.50143,0
3.648,0.50365,0
3.666,0.506,0
3.683,0.50822,0
3.699,0.51031,0
3.715,0.51241,0
3.732,0.51464,0
3.751,0.51714,0
3.768,0.51938,0
3.784,0.52149,0
3.802,0.52386,0
3.817,0.52584,0
3.835,0.52822,0
3.85,0.53021,0
3.868,0.5326,0
3.886,0.53499,0
3.904,0.53739,0
3.922,0.53979,0
3.939,0.54207,0
3.957,0.54449,0
3.975,0.54691,0
3.992,0.54921,0
4.01,0.55165,0
4.01,0.55165,0
4.025,0.55368,0
4.045,0.5564,0
4.063,0.55886,0
4.08,0.56118,0
4.096,0.56338,0
4.114,0.56585,0
4.132,0.56832,0
4.15,0.57078,0
4.167,0.57309,0
4.183,0.57525,0
4.198,0.57725,0
4.215,0.57951,0
4.231,0.58162,0
4.248,0.58385,0
4.264,0.58593,0
4.28,0.58799,0
4.296,0.59004,0
4.315,0.59245,0
4.333,0.59472,0
4.351,0.59696,0
4.367,0.59894,0
4.384,0.60104,0
4.402,0.60326,0
4.417,0.60511,0
4.435,0.60734,0
4.452,0.60945,0
4.47,0.61169,0
4.486,0.61369,0
4.503,0.61582,0
4.521,0.61808,0
4.538,0.62022,0
4.556,0.62249,0
4.574,0.62477,0
4.591,0.62692,0
4.609,0.62922,0
4.624,0.63113,0
4.642,0.63343,0
4.644,0.63369,0
4.661,0.63585,0
4.678,0.638,0
4.697,0.64036,0
4.714,0.64246,0
4.732,0.64465,0
4.75,0.64682,0
4.767,0.64884,0
4.783,0.65072,0
