17313.873 -0.0005 -0.0068 -0.0168 -0.0020 0.0132 0.0003
17313.937 0.0107 -0.0166 -0.0396 0.0007 0.0026 -0.0103
17313.974 0.0093 -0.0117 -0.0330 0.0020 0.0139 -0.0061
17314.025 0.0205 -0.0156 -0.0518 0.0033 0.0157 -0.0072
17314.076 0.0161 -0.0078 -0.0588 0.0166 0.0227 -0.0040
17314.129 0.0039 -0.0127 -0.0659 0.0179 0.0230 0.0035
17314.178 0.0103 -0.0146 -0.0935 0.0230 0.0186 0.0053
17314.231 0.0225 -0.0264 -0.0723 0.0233 0.0142 0.0109
17314.29 0.0278 -0.0234 -0.0667 0.0223 0.0107 0.0112
17314.329 0.0166 -0.0244 -0.0435 0.0236 0.0225 0.0149
17314.38 0.0063 -0.0195 -0.0476 0.0287 0.0190 0.0071
17314.42 -0.0059 -0.0166 -0.0469 0.0300 0.0151 0.0008
17314.492 -0.0054 -0.0127 -0.0598 0.0284 0.0159 0.0012
17314.534 -0.0078 -0.0127 -0.0815 0.0283 0.0038 -0.0066
17314.585 -0.0034 -0.0156 -0.1003 0.0210 0.0066 -0.0215
17314.629 -0.0078 -0.0156 -0.1074 0.0204 0.0102 -0.0255
17314.68 -0.0103 -0.0117 -0.0989 0.0155 0.0092 -0.0318
17314.733 -0.0283 -0.0088 -0.1226 0.0202 0.0105 -0.0401
17314.774 -0.0181 0.0000 -0.1492 0.0096 0.0108 -0.0440
17314.834 -0.0264 0.0059 -0.1230 -0.0006 0.0121 -0.0551
17314.875 -0.0220 0.0127 -0.1477 0.0041 0.0115 -0.0576
17314.936 -0.0146 0.0146 -0.1558 -0.0003 0.0028 -0.0635
17314.988 -0.0005 0.0117 -0.1511 0.0024 0.0026 -0.0660
17315.044 -0.0078 -0.0039 -0.1465 -0.0068 0.0096 -0.0542
17315.074 -0.0142 0.0039 -0.1760 -0.0160 0.0133 -0.0615
17315.135 -0.0117 -0.0010 -0.1899 -0.0223 0.0146 -0.0535
17315.186 -0.0073 -0.0088 -0.1804 -0.0210 0.0059 -0.0546
17315.239 -0.0029 -0.0010 -0.1563 -0.0211 0.0034 -0.0628
17315.286 0.0005 0.0137 -0.1584 -0.0227 0.0095 -0.0634
17315.336 0.0068 0.0000 -0.1665 -0.0233 0.0045 -0.0645
17315.386 0.0112 -0.0156 -0.1599 -0.0115 0.0130 -0.0718
17315.438 0.0176 -0.0127 -0.1934 -0.0130 0.0195 -0.0681
17315.483 0.0269 -0.0176 -0.2112 -0.0170 0.0189 -0.0668
17315.533 0.0332 -0.0137 -0.2036 -0.0133 0.0083 -0.0641
17315.585 0.0337 -0.0078 -0.2449 -0.0191 0.0043 -0.0695
17315.638 0.0479 -0.0107 -0.2490 -0.0145 0.0028 -0.0710
17315.689 0.0356 -0.0146 -0.2493 -0.0117 -0.0036 -0.0788
17315.736 0.0273 -0.0166 -0.2661 -0.0109 -0.0032 -0.0742
17315.787 0.0308 -0.0146 -0.2712 -0.0115 0.0005 -0.0800
17315.838 0.0361 -0.0195 -0.3115 -0.0145 0.0003 -0.0739
17315.889 0.0386 -0.0332 -0.3362 -0.0146 -0.0046 -0.0765
17315.943 0.0449 -0.0303 -0.2983 -0.0195 -0.0109 -0.0733
17315.992 0.0386 -0.0361 -0.2957 -0.0235 -0.0082 -0.0753
17316.043 0.0361 -0.0420 -0.3252 -0.0140 -0.0145 -0.0807
17316.089 0.0522 -0.0488 -0.3079 -0.0132 -0.0127 -0.0803
17316.14 0.0576 -0.0566 -0.3384 -0.0205 -0.0215 -0.0862
17316.193 0.0581 -0.0605 -0.3484 -0.0139 -0.0259 -0.0830
17316.244 0.0703 -0.0586 -0.3545 -0.0155 -0.0246 -0.0888
17316.297 0.0796 -0.0664 -0.3567 -0.0223 -0.0290 -0.0971
17316.348 0.0771 -0.0557 -0.3892 -0.0286 -0.0301 -0.0967
17316.4 0.0825 -0.0752 -0.3816 -0.0287 -0.0341 -0.1002
17316.453 0.0762 -0.0771 -0.4102 -0.0270 -0.0328 -0.0999
17316.506 0.0767 -0.0840 -0.4417 -0.0214 -0.0324 -0.1124
17316.55 0.0684 -0.0898 -0.4272 -0.0291 -0.0397 -0.1120
17316.603 0.0747 -0.0840 -0.4265 -0.0369 -0.0346 -0.1122
17316.654 0.0713 -0.0928 -0.4102 -0.0375 -0.0400 -0.1123
17316.707 0.0630 -0.0908 -0.3997 -0.0500 -0.0382 -0.1000
17316.758 0.0586 -0.0898 -0.4077 -0.0511 -0.0388 -0.0916
17316.811 0.0562 -0.1006 -0.4167 -0.0383 -0.0299 -0.0893
17316.856 0.0732 -0.0938 -0.4277 -0.0351 -0.0353 -0.0885
17316.909 0.0688 -0.1016 -0.4241 -0.0362 -0.0454 -0.0963
17316.958 0.0566 -0.1045 -0.4136 -0.0339 -0.0375 -0.0907
17317.011 0.0542 -0.0967 -0.4207 -0.0407 -0.0319 -0.0960
17317.06 0.0713 -0.0859 -0.4170 -0.0456 -0.0349 -0.0957
17317.124 0.0571 -0.0986 -0.4456 -0.0400 -0.0355 -0.0949
17317.17 0.0449 -0.0850 -0.4761 -0.0425 -0.0280 -0.1055
17317.221 0.0493 -0.0703 -0.4783 -0.0441 -0.0252 -0.0994
17317.275 0.0410 -0.0684 -0.5020 -0.0542 -0.0163 -0.0886
17317.318 0.0435 -0.0781 -0.4905 -0.0510 -0.0188 -0.0935
17317.371 0.0332 -0.0732 -0.4966 -0.0526 -0.0204 -0.0884
17317.423 0.0464 -0.0801 -0.5427 -0.0527 -0.0062 -0.0866
17317.474 0.0449 -0.0859 -0.5654 -0.0542 0.0051 -0.0963
17317.527 0.0435 -0.0879 -0.5745 -0.0582 0.0059 -0.0993
17317.576 0.0400 -0.1025 -0.5972 -0.0602 0.0020 -0.1023
17317.628 0.0347 -0.0879 -0.5857 -0.0646 0.0061 -0.1019
17317.679 0.0225 -0.0820 -0.5830 -0.0633 0.0141 -0.0982
