17491.645 -0.0024 0.0129 0.0186 -0.0073 -0.0040 -0.0044
17491.687 -0.0117 0.0044 0.0303 0.0050 -0.0041 -0.0165
17491.776 -0.0005 -0.0139 0.0508 0.0030 -0.0066 -0.0195
17491.779 0.0049 -0.0020 0.0439 -0.0010 -0.0115 -0.0282
17491.836 -0.0161 0.0032 0.0303 -0.0020 -0.0093 -0.0236
17491.882 -0.0195 0.0063 0.0508 0.0036 -0.0041 -0.0285
17491.938 -0.0249 0.0144 0.0518 0.0054 -0.0119 -0.0310
17491.99 -0.0322 0.0068 0.0342 0.0014 -0.0225 -0.0307
17492.05 -0.0356 0.0002 0.0176 -0.0035 -0.0236 -0.0389
17492.089 -0.0332 0.0112 0.0283 -0.0088 -0.0176 -0.0343
17492.139 -0.0405 -0.0002 0.0352 -0.0104 -0.0134 -0.0373
17492.188 -0.0361 0.0059 0.0449 -0.0129 -0.0193 -0.0427
17492.241 -0.0513 0.0051 0.0557 -0.0221 -0.0132 -0.0505
17492.283 -0.0713 0.0142 0.0566 -0.0208 -0.0033 -0.0387
17492.349 -0.0757 0.0164 0.0781 -0.0185 -0.0020 -0.0407
17492.393 -0.0859 0.0225 0.0781 -0.0229 -0.0074 -0.0442
17492.456 -0.0737 0.0198 0.0635 -0.0235 -0.0114 -0.0496
17492.482 -0.0791 0.0229 0.0527 -0.0298 -0.0144 -0.0421
17492.546 -0.0757 0.0115 0.0801 -0.0314 -0.0240 -0.0465
17492.588 -0.0752 -0.0010 0.0645 -0.0272 -0.0223 -0.0419
17492.641 -0.0874 -0.0144 0.0703 -0.0369 -0.0238 -0.0330
17492.692 -0.0859 -0.0210 0.0859 -0.0313 -0.0225 -0.0407
17492.743 -0.0854 -0.0305 0.0889 -0.0233 -0.0236 -0.0375
17492.793 -0.0889 -0.0313 0.0732 -0.0158 -0.0295 -0.0334
17492.85 -0.0894 -0.0242 0.0918 -0.0187 -0.0263 -0.0340
17492.894 -0.0918 -0.0112 0.0703 -0.0241 -0.0212 -0.0341
17492.943 -0.0952 -0.0159 0.0713 -0.0118 -0.0280 -0.0333
17493.014 -0.0889 -0.0195 0.0479 -0.0115 -0.0353 -0.0358
17493.045 -0.0933 -0.0369 0.0498 -0.0207 -0.0287 -0.0365
17493.109 -0.1104 -0.0474 0.0303 -0.0332 -0.0212 -0.0495
17493.153 -0.1187 -0.0579 0.0273 -0.0333 -0.0333 -0.0463
17493.202 -0.1211 -0.0732 0.0430 -0.0415 -0.0396 -0.0459
17493.245 -0.1060 -0.0710 0.0254 -0.0321 -0.0445 -0.0427
17493.315 -0.1230 -0.0894 0.0215 -0.0327 -0.0361 -0.0395
17493.359 -0.1216 -0.0911 -0.0117 -0.0338 -0.0319 -0.0425
17493.404 -0.1289 -0.0879 -0.0039 -0.0277 -0.0282 -0.0446
17493.454 -0.1187 -0.0876 -0.0049 -0.0426 -0.0207 -0.0395
17493.504 -0.1211 -0.0854 0.0000 -0.0656 -0.0151 -0.0420
17493.574 -0.1333 -0.0706 -0.0264 -0.0667 -0.0210 -0.0460
17493.603 -0.1367 -0.0830 -0.0244 -0.0606 -0.0326 -0.0518
17493.667 -0.1323 -0.0828 -0.0479 -0.0603 -0.0294 -0.0529
17493.711 -0.1230 -0.0796 -0.0332 -0.0585 -0.0214 -0.0383
17493.76 -0.1138 -0.0920 -0.0352 -0.0643 -0.0258 -0.0494
17493.832 -0.1328 -0.1064 -0.0273 -0.0764 -0.0326 -0.0519
17493.862 -0.1421 -0.1121 -0.0342 -0.0751 -0.0213 -0.0573
17493.927 -0.1533 -0.1274 0.0166 -0.0666 -0.0281 -0.0703
17493.971 -0.1548 -0.1301 0.0195 -0.0691 -0.0254 -0.0766
17494.018 -0.1553 -0.1289 0.0244 -0.0797 -0.0222 -0.0796
17494.069 -0.1411 -0.1414 0.0469 -0.0913 -0.0147 -0.0774
17494.122 -0.1387 -0.1206 0.0137 -0.0866 -0.0125 -0.0856
17494.173 -0.1392 -0.1145 0.0234 -0.0882 -0.0150 -0.0843
17494.225 -0.1299 -0.1123 0.0156 -0.0821 -0.0189 -0.0835
17494.275 -0.1304 -0.1091 -0.0068 -0.0942 -0.0110 -0.0803
17494.328 -0.1289 -0.1040 -0.0029 -0.0823 -0.0144 -0.0733
17494.377 -0.1284 -0.0920 0.0010 -0.0891 -0.0179 -0.0787
17494.429 -0.1436 -0.0908 0.0039 -0.0792 -0.0223 -0.0793
