1484328953,-0.0139,0.2871,-0.0171,-0.5188,1.3504,-0.3433
1484328953,-0.0159,0.2837,-0.0093,-0.5875,1.3275,-0.6256
1484328953,-0.0190,0.2866,-0.0269,-0.5646,1.4038,-0.6180
1484328953,-0.0112,0.2817,-0.0125,-0.6943,1.3275,-0.6256
1484328953,-0.0125,0.2869,-0.0193,-0.7553,1.3580,-0.6485
1484328953,-0.0156,0.2849,-0.0190,-0.8545,1.3580,-0.5264
1484328953,-0.0105,0.2844,-0.0110,-0.7477,1.3046,-0.6409
1484328953,-0.0159,0.2876,-0.0146,-0.6332,1.5030,-0.7629
1484328953,-0.0154,0.2881,-0.0127,-0.6332,1.5106,-0.6485
1484328953,-0.0142,0.2791,-0.0164,-0.7019,1.2894,-0.6256
1484328953,-0.0151,0.2876,-0.0161,-0.6180,1.2970,-0.6638
1484328953,-0.0122,0.2859,-0.0100,-0.8316,1.3657,-0.6714
1484328953,-0.0171,0.2864,-0.0164,-0.5264,1.0529,-0.5798
1484328953,-0.0210,0.2827,-0.0127,-0.5722,1.4572,-0.7248
1484328953,-0.0110,0.2793,-0.0242,-0.5264,1.3580,-0.6638
1484328954,-0.0132,0.2834,-0.0129,-0.6256,1.2588,-0.6256
1484328954,-0.0200,0.2930,-0.0144,-0.7324,1.4114,-0.6485
1484328954,-0.0132,0.2822,-0.0198,-0.7324,1.3428,-0.8698
1484328954,-0.0149,0.2827,-0.0134,-0.5722,1.3504,-0.6561
1484328954,-0.0168,0.2854,-0.0112,-0.8774,1.2665,-0.6485
1484328954,-0.0151,0.2839,-0.0110,-0.5188,1.2360,-0.5951
1484328954,-0.0125,0.2876,-0.0149,-0.7095,1.3809,-0.6561
1484328954,-0.0168,0.2844,-0.0115,-0.5722,1.2665,-0.6485
1484328954,-0.0156,0.2849,-0.0134,-0.5417,1.3885,-0.5722
1484328954,-0.0168,0.2844,-0.0095,-0.6180,1.3046,-0.6638
1484328954,-0.0203,0.2891,-0.0190,-0.5493,1.5259,-0.4807
1484328954,-0.0146,0.2861,-0.0134,-0.5188,1.2283,-0.5646
1484328954,-0.0186,0.2834,-0.0142,-0.5722,1.3275,-0.4807
1484328954,-0.0137,0.2866,-0.0110,-0.3586,1.2283,-0.7095
1484328954,-0.0146,0.2864,-0.0183,-0.4654,1.4038,-0.7019
1484328954,-0.0176,0.2949,-0.0383,0.9308,1.4343,-0.6638
1484328954,-0.0171,0.2827,-0.0093,0.2594,1.6251,-0.6256
1484328954,-0.0181,0.2827,-0.0120,-0.3052,1.3809,-0.9155
1484328954,-0.0527,0.2297,-0.0154,2.4261,1.6708,-7.1716
1484328954,-0.0137,0.2705,0.0085,-0.6180,1.6098,-0.6638
1484328954,-0.0149,0.2793,-0.0125,0.3281,1.8005,-2.3651
1484328954,-0.0156,0.2900,-0.0168,-0.9613,1.6327,-0.6027
1484328955,-0.0110,0.2878,-0.0181,-1.4648,1.7166,0.1373
1484328955,0.0002,0.2744,-0.0195,-0.9308,1.5564,-1.3275
1484328955,-0.0076,0.3457,-0.0825,-2.4490,9.1400,3.3340
1484328955,0.0537,0.2776,-0.1453,0.2899,23.5291,-1.3657
1484328955,-0.0366,0.2239,-0.2522,-0.8087,61.6913,-8.7051
1484328955,-0.0095,0.3752,-0.3025,57.1823,81.9092,-6.9580
1484328955,0.0552,0.1892,-0.1685,25.4059,133.4839,-31.8298
1484328955,0.2039,0.2593,-0.1978,27.4658,162.6358,-10.2310
1484328955,0.3418,0.2148,0.0544,-35.9116,118.1641,-18.7759
1484328955,0.3999,0.3298,-0.0374,13.1760,128.7918,-1.9684
1484328955,0.5413,0.2832,-0.0159,9.6817,164.0167,3.8223
1484328955,0.4363,0.1021,0.2734,28.5797,144.6533,5.2032
1484328955,0.6772,0.3398,0.2537,-5.6534,178.7720,-23.0179
1484328955,0.7168,0.1118,0.6382,-32.7301,174.0799,6.7596
