1484328788,-0.0241,0.5732,-0.0107,-0.5875,1.3580,-0.6256
1484328788,-0.0261,0.5715,-0.0012,-0.5264,1.4496,-0.6104
1484328788,-0.0248,0.5744,-0.0054,-0.8316,1.6022,-0.3662
1484328788,-0.0231,0.5720,-0.0122,-0.6561,1.4572,-0.6714
1484328788,-0.0222,0.5712,-0.0122,-0.6027,1.5640,-0.5722
1484328788,-0.0195,0.5678,-0.0037,-0.9232,1.3351,-0.5112
1484328788,-0.0327,0.5751,-0.0071,-0.4807,1.4267,-0.6104
1484328788,-0.0209,0.5707,-0.0156,-0.6561,1.3733,-0.7095
1484328788,-0.0209,0.5705,-0.0090,-0.6180,1.1444,-0.6256
1484328788,-0.0312,0.5688,-0.0122,-0.5722,1.3580,-0.7172
1484328788,-0.0148,0.5744,-0.0076,-0.6180,1.5717,-0.7782
1484328789,-0.0224,0.5761,-0.0166,-0.5493,1.0834,-0.6561
1484328789,-0.0336,0.5700,-0.0186,-0.5112,1.4114,-0.7324
1484328789,-0.0187,0.5732,-0.0059,-0.5264,1.5411,-0.7095
1484328789,-0.0231,0.5739,-0.0022,-0.7477,1.2588,-0.7172
1484328789,-0.0307,0.5717,-0.0076,-0.5798,1.1902,-0.5722
1484328789,-0.0226,0.5734,-0.0176,-0.6104,1.4648,-0.5112
1484328789,-0.0222,0.5759,-0.0066,-0.6790,1.2817,-0.7324
1484328789,-0.0300,0.5712,-0.0139,-0.6714,1.5259,-0.7401
1484328789,-0.0226,0.5751,-0.0044,-0.8011,1.5869,-0.6180
1484328789,-0.0195,0.5722,-0.0039,-0.5722,1.3046,-0.5569
1484328789,-0.0273,0.5712,-0.0112,-0.6256,1.2970,-0.5722
1484328789,-0.0244,0.5734,-0.0042,-0.6256,1.2894,-0.6485
1484328789,-0.0217,0.5771,-0.0137,-0.6790,1.1902,-0.5798
1484328789,-0.0302,0.5717,-0.0088,-0.7095,1.3046,-0.5798
1484328789,-0.0241,0.5703,-0.0115,-0.4196,1.4648,-0.6790
1484328789,-0.0217,0.5727,-0.0117,-0.6866,1.1063,-0.7095
1484328789,-0.0236,0.5722,-0.0088,-0.6332,1.4267,-0.7782
1484328789,-0.0261,0.5705,-0.0090,-0.5646,1.3962,-0.6714
1484328789,-0.0204,0.5737,-0.0085,-0.4883,1.1597,-0.5035
1484328789,-0.0270,0.5729,-0.0144,-0.6409,1.3733,-0.6790
1484328789,-0.0207,0.5703,-0.0015,-0.5493,1.2665,-0.7858
1484328789,-0.0261,0.5739,-0.0115,-0.5112,1.1139,-0.7706
1484328790,-0.0263,0.5710,-0.0112,-0.5035,1.2741,-0.7019
1484328790,-0.0263,0.5737,-0.0081,-0.6638,1.3275,-0.5798
1484328790,-0.0224,0.5742,-0.0085,-0.7095,1.3504,-0.7019
1484328790,-0.0246,0.5771,-0.0083,2.8076,1.4648,-0.4883
1484328790,-0.0280,0.5742,-0.0151,-0.0076,1.3046,-0.6180
1484328790,-0.0222,0.5707,-0.0056,-0.1831,1.3428,-0.7324
1484328790,-0.0212,0.5715,-0.0139,0.5646,1.3275,-0.5646
1484328790,-0.0204,0.5712,-0.0095,0.0076,1.4420,-0.5951
