1484328910,-0.0201,0.6738,-0.0159,-0.6561,1.3733,-0.7477
1484328910,-0.0175,0.6735,-0.0139,-0.6027,1.3275,-0.6104
1484328910,-0.0270,0.6721,-0.0208,-0.6332,1.3046,-0.4501
1484328910,-0.0170,0.6684,0.0010,-0.7095,1.5259,-0.6409
1484328910,-0.0143,0.6708,-0.0044,-0.6104,1.5106,-0.8316
1484328910,-0.0194,0.6657,0.0061,-0.6180,1.3351,-0.4883
1484328910,-0.0194,0.6669,-0.0212,-0.5035,1.3046,-0.5569
1484328910,-0.0187,0.6703,-0.0154,-0.5951,1.3275,-0.6714
1484328910,-0.0199,0.6682,-0.0171,-0.5569,1.3199,-0.7019
1484328910,-0.0128,0.6686,-0.0088,-0.7095,1.5564,-0.6409
1484328910,-0.0162,0.6804,-0.0234,-0.5951,1.1673,-0.6256
1484328911,-0.0304,0.6703,-0.0168,-0.6180,1.5182,-0.7935
1484328911,-0.0118,0.6713,-0.0085,-0.5646,1.2894,-0.9079
1484328911,-0.0184,0.6664,-0.0103,-0.5569,0.9384,-0.6104
1484328911,-0.0304,0.6782,-0.0181,-0.5646,1.4114,-0.7248
1484328911,-0.0153,0.6689,-0.0107,-0.6256,1.3275,-0.6332
1484328911,-0.0135,0.6740,-0.0190,-0.6332,1.1978,-0.6409
1484328911,-0.0284,0.6689,-0.0125,-0.4578,1.4725,-0.6638
1484328911,-0.0150,0.6743,-0.0112,-0.5417,1.3580,-0.5035
1484328911,-0.0160,0.6723,-0.0125,-0.5569,1.2588,-0.6409
1484328911,-0.0223,0.6696,-0.0115,-0.3891,1.5488,-0.6180
1484328911,-0.0143,0.6691,-0.0037,-1.7166,1.0376,-0.5569
1484328911,-0.0228,0.6789,-0.0125,-0.9384,1.0834,-0.7248
1484328911,-0.0248,0.6699,-0.0049,-0.8621,1.5030,-0.5951
1484328911,-0.0209,0.6740,-0.0161,-0.3891,1.3809,-0.5112
1484328911,-0.0187,0.6699,-0.0088,-1.4648,1.4038,-0.6790
1484328911,-0.0140,0.7192,0.0093,-1.3580,1.5335,-4.1962
1484328911,-0.0219,0.6701,-0.0090,0.8163,1.3809,-0.5875
1484328911,-0.0214,0.6740,-0.0125,-0.4807,1.4572,-0.6485
1484328911,-0.0255,0.6701,-0.0183,-0.7782,1.5182,-0.7095
1484328911,-0.0201,0.6740,-0.0166,-0.4883,1.3123,-0.5722
1484328911,-0.0201,0.6735,-0.0198,0.4654,1.5717,-0.6866
1484328911,-0.0160,0.6679,-0.0002,0.0763,1.3962,-0.6638
1484328911,-0.0228,0.7006,-0.0735,-0.9155,1.8463,-0.3510
1484328912,-0.0172,0.6760,-0.0225,-0.9460,1.7319,-0.6485
1484328912,-0.0089,0.6679,-0.0029,-0.7782,1.1597,-0.6332
1484328912,-0.0187,0.6755,-0.0129,-0.5417,1.2665,-0.5798
1484328912,-0.0231,0.6689,-0.0105,-0.5646,1.2054,-0.6638
1484328912,-0.0197,0.6718,-0.0137,-0.3891,1.4954,-0.7019
1484328912,-0.0214,0.6650,-0.0083,-1.6098,1.2817,-0.4883
1484328912,-0.0189,0.6703,-0.0042,5.1651,1.3046,-0.7477
1484328912,-0.0326,0.6357,-0.1697,17.0975,11.0474,6.5918
1484328912,-0.0665,0.5500,-0.0093,4.5547,19.6304,-3.3340
1484328912,-0.0157,0.6203,-0.2136,-33.4396,23.2086,-4.4403
1484328912,0.0509,0.8622,-0.2366,-42.4423,78.9795,3.1967
1484328912,0.1224,0.7519,-0.0740,4.8828,129.0512,3.5706
1484328912,0.0865,0.7084,-0.0264,2.5635,108.1924,-11.5890
1484328912,0.2538,0.6010,-0.4294,16.6473,104.0268,-16.0828
1484328912,0.1696,0.6620,0.1841,16.6245,113.9603,-21.5454
1484328912,0.4430,0.8259,-0.1274,35.7437,158.7830,-25.0320
1484328912,0.5734,0.6879,0.1465,8.9645,170.3262,-18.9819
1484328912,0.5897,0.8146,0.2649,-6.7291,183.6090,3.2349
1484328912,0.7220,0.6904,0.3948,-18.0740,139.7934,12.1994
1484328912,0.6647,0.6525,0.5479,-14.3051,141.7542,-2.9221
1484328912,0.7455,0.7497,0.5417,-2.8992,119.9112,6.6528
1484328912,0.8163,0.7416,0.7363,5.1651,130.8594,33.7601
1484328913,0.9459,0.6628,0.6599,34.1110,101.7685,32.5165
1484328913,0.9020,0.5788,0.8450,28.5950,98.2361,16.4185
