16992.776 -0.0024 -0.0115 -0.0100 -0.0001 0.0037 -0.0049
16992.812 -0.0059 -0.0024 -0.0161 0.0040 0.0031 -0.0151
16992.85 0.0005 -0.0002 -0.0212 -0.0109 -0.0090 -0.0161
16992.9 0.0039 -0.0068 0.0098 -0.0248 -0.0019 -0.0101
16992.951 -0.0151 -0.0046 0.0095 -0.0283 0.0018 -0.0136
16993.002 -0.0273 -0.0044 0.0093 -0.0361 0.0055 -0.0156
16993.053 -0.0239 -0.0042 -0.0085 -0.0305 0.0077 -0.0224
16993.102 -0.0205 -0.0117 -0.0059 -0.0258 0.0100 -0.0316
16993.152 -0.0269 -0.0105 -0.0110 -0.0231 0.0046 -0.0360
16993.203 -0.0088 -0.0034 -0.0054 -0.0237 0.0031 -0.0476
16993.252 -0.0034 -0.0042 -0.0183 -0.0233 0.0034 -0.0449
16993.302 0.0059 -0.0049 -0.0215 -0.0192 -0.0015 -0.0531
16993.353 0.0151 -0.0125 0.0095 -0.0298 0.0008 -0.0518
16993.404 0.0176 -0.0103 -0.0034 -0.0290 0.0040 -0.0510
16993.455 0.0308 -0.0129 0.0139 -0.0310 -0.0047 -0.0483
16993.505 0.0293 -0.0137 0.0176 -0.0426 -0.0101 -0.0441
16993.557 0.0337 -0.0222 0.0359 -0.0461 0.0003 -0.0457
16993.606 0.0391 -0.0366 0.0317 -0.0500 0.0002 -0.0559
16993.651 0.0493 -0.0413 0.0422 -0.0449 0.0043 -0.0579
16993.702 0.0352 -0.0410 0.0391 -0.0445 0.0018 -0.0619
16993.773 0.0366 -0.0486 0.0466 -0.0485 -0.0031 -0.0706
16993.797 0.0342 -0.0415 0.0444 -0.0395 -0.0022 -0.0850
16993.857 0.0298 -0.0422 0.0715 -0.0406 -0.0081 -0.0728
16993.91 0.0313 -0.0635 0.0752 -0.0403 -0.0082 -0.0815
16993.959 0.0288 -0.0671 0.0935 -0.0404 0.0017 -0.0845
16994.01 0.0420 -0.0601 0.0913 -0.0401 0.0011 -0.0903
16994.049 0.0425 -0.0598 0.1038 -0.0411 0.0010 -0.0905
16994.113 0.0498 -0.0420 0.1035 -0.0446 0.0008 -0.0877
16994.159 0.0571 -0.0457 0.0984 -0.0481 0.0007 -0.0946
16994.212 0.0645 -0.0308 0.0903 -0.0410 0.0044 -0.0980
16994.261 0.0620 -0.0383 0.1174 -0.0412 0.0100 -0.0948
16994.303 0.0703 -0.0215 0.1211 -0.0413 0.0056 -0.0931
16994.354 0.0620 -0.0339 0.1296 -0.0390 0.0140 -0.0846
16994.407 0.0625 -0.0386 0.1235 -0.0377 0.0206 -0.0838
16994.456 0.0581 -0.0295 0.1477 -0.0402 0.0252 -0.0777
16994.507 0.0547 -0.0273 0.1240 -0.0461 0.0204 -0.0807
16994.559 0.0718 -0.0359 0.1335 -0.0567 0.0126 -0.0828
16994.61 0.0479 -0.0415 0.1372 -0.0483 0.0110 -0.0834
16994.662 0.0483 -0.0422 0.1604 -0.0508 0.0071 -0.0821
16994.707 0.0518 -0.0400 0.1494 -0.0437 0.0094 -0.0860
16994.758 0.0552 -0.0300 0.1580 -0.0558 0.0083 -0.0800
16994.811 0.0596 -0.0366 0.1558 -0.0483 0.0077 -0.0820
16994.862 0.0649 -0.0354 0.1653 -0.0503 0.0195 -0.0855
16994.912 0.0508 -0.0322 0.1514 -0.0567 0.0279 -0.0975
16994.962 0.0503 -0.0378 0.1550 -0.0639 0.0240 -0.0986
16995.013 0.0518 -0.0386 0.1372 -0.0688 0.0239 -0.0954
16995.062 0.0503 -0.0393 0.1321 -0.0623 0.0204 -0.0908
16995.114 0.0469 -0.0342 0.1289 -0.0529 0.0260 -0.0914
16995.162 0.0435 -0.0310 0.1482 -0.0563 0.0216 -0.0887
16995.216 0.0420 -0.0425 0.1353 -0.0527 0.0196 -0.0912
16995.263 0.0278 -0.0383 0.1418 -0.0480 0.0109 -0.0818
16995.313 0.0254 -0.0264 0.1416 -0.0467 0.0074 -0.0810
16995.366 0.0278 -0.0125 0.1550 -0.0478 0.0030 -0.0816
16995.417 0.0205 -0.0054 0.1479 -0.0555 -0.0124 -0.0870
16995.458 0.0151 0.0037 0.1770 -0.0557 -0.0216 -0.0890
16995.523 0.0029 -0.0029 0.1729 -0.0634 -0.0150 -0.0887
16995.57 -0.0122 -0.0115 0.2039 -0.0750 -0.0123 -0.0783
16995.616 -0.0156 -0.0200 0.1919 -0.0642 -0.0081 -0.0904
16995.665 -0.0249 -0.0159 0.2014 -0.0719 -0.0083 -0.0876
16995.716 -0.0117 -0.0146 0.1719 -0.0692 -0.0008 -0.0859
16995.768 -0.0103 -0.0154 0.1726 -0.0655 0.0101 -0.0951
16995.839 -0.0195 -0.0093 0.1851 -0.0590 0.0057 -0.0938
16995.861 -0.0220 0.0007 0.2122 -0.0557 0.0060 -0.0963
16995.92 -0.0322 0.0020 0.2148 -0.0544 0.0112 -0.1026
16995.962 -0.0239 0.0002 0.2253 -0.0527 0.0125 -0.1013
16996.022 -0.0225 -0.0054 0.2261 -0.0528 0.0085 -0.1048
16996.065 -0.0200 -0.0120 0.2346 -0.0582 0.0060 -0.1021
16996.132 -0.0176 -0.0059 0.2412 -0.0569 0.0121 -0.1012
16996.174 -0.0132 0.0090 0.2068 -0.0465 0.0167 -0.1104
16996.218 -0.0195 0.0132 0.2300 -0.0375 0.0233 -0.1087
16996.268 -0.0151 0.0173 0.2571 -0.0424 0.0198 -0.1012
16996.319 -0.0195 0.0283 0.2080 -0.0407 0.0245 -0.1180
16996.368 -0.0142 0.0129 0.2810 -0.0551 0.0210 -0.1153
16996.421 -0.0244 0.0112 0.2456 -0.0576 0.0214 -0.1230
16996.472 -0.0239 0.0105 0.2571 -0.0473 0.0193 -0.1208
16996.525 -0.0234 0.0068 0.2676 -0.0574 0.0288 -0.1171
16996.574 -0.0229 -0.0027 0.2585 -0.0599 0.0301 -0.1215
16996.615 -0.0283 0.0034 0.2681 -0.0543 0.0376 -0.1212
16996.677 -0.0288 0.0095 0.2639 -0.0544 0.0394 -0.1213
16996.721 -0.0137 0.0137 0.2803 -0.0407 0.0330 -0.1239
16996.774 -0.0132 0.0188 0.2898 -0.0390 0.0310 -0.1168
16996.832 -0.0117 0.0308 0.2925 -0.0462 0.0275 -0.1122
16996.868 -0.0151 0.0369 0.2786 -0.0511 0.0279 -0.1114
16996.927 -0.0186 0.0439 0.2813 -0.0498 0.0235 -0.1148
16996.981 -0.0034 0.0334 0.2791 -0.0652 0.0200 -0.1035
16997.024 0.0020 0.0474 0.2329 -0.0615 0.0275 -0.1175
16997.075 0.0063 0.0398 0.2717 -0.0593 0.0312 -0.1043
16997.126 0.0088 0.0352 0.2637 -0.0642 0.0397 -0.1011
16997.177 0.0054 0.0334 0.2800 -0.0571 0.0310 -0.1055
16997.228 0.0020 0.0200 0.3013 -0.0539 0.0351 -0.1018
16997.271 0.0190 0.0144 0.3069 -0.0431 0.0259 -0.1053
16997.337 0.0156 0.0068 0.3438 -0.0518 0.0349 -0.1107
16997.374 0.0073 0.0051 0.3660 -0.0438 0.0376 -0.1089
16997.425 -0.0029 -0.0034 0.3706 -0.0468 0.0365 -0.1005
16997.476 0.0112 -0.0042 0.3704 -0.0426 0.0240 -0.1068
16997.548 0.0117 -0.0039 0.3857 -0.0370 0.0215 -0.0921
16997.571 0.0161 -0.0095 0.4255 -0.0491 0.0247 -0.1056
16997.637 0.0254 -0.0200 0.4487 -0.0540 0.0227 -0.1129
16997.674 0.0298 -0.0208 0.4192 -0.0541 0.0102 -0.1107
16997.739 0.0176 -0.0420 0.4434 -0.0628 0.0053 -0.1098
16997.784 0.0190 -0.0369 0.4216 -0.0668 0.0090 -0.1100
16997.827 0.0234 -0.0259 0.4077 -0.0760 0.0065 -0.1135
16997.879 0.0259 -0.0374 0.3958 -0.0828 0.0073 -0.1117
16997.93 0.0313 -0.0264 0.4189 -0.0624 0.0081 -0.1242
16997.982 0.0396 -0.0369 0.4343 -0.0473 0.0123 -0.1291
16998.035 0.0488 -0.0444 0.4360 -0.0569 0.0093 -0.1445
16998.077 0.0386 -0.0461 0.4231 -0.0532 0.0139 -0.1442
16998.13 0.0439 -0.0439 0.4102 -0.0443 0.0138 -0.1558
16998.179 0.0493 -0.0476 0.3933 -0.0449 0.0223 -0.1588
16998.23 0.0645 -0.0493 0.3833 -0.0336 0.0193 -0.1556
16998.281 0.0552 -0.0461 0.3450 -0.0299 0.0263 -0.1581
16998.332 0.0547 -0.0479 0.3516 -0.0453 0.0210 -0.1601
16998.385 0.0747 -0.0486 0.3572 -0.0421 0.0204 -0.1569
16998.436 0.0908 -0.0571 0.3579 -0.0336 0.0183 -0.1680
16998.482 0.0854 -0.0549 0.3381 -0.0261 0.0139 -0.1648
16998.532 0.0830 -0.0625 0.3203 -0.0229 0.0014 -0.1712
16998.581 0.0933 -0.0505 0.2917 -0.0307 0.0008 -0.1746
16998.635 0.0859 -0.0562 0.2593 -0.0232 0.0011 -0.1714
16998.683 0.0884 -0.0510 0.2522 -0.0276 -0.0009 -0.1868
16998.735 0.0967 -0.0430 0.2451 -0.0306 0.0104 -0.1908
16998.785 0.0991 -0.0349 0.2224 -0.0297 0.0156 -0.1919
16998.838 0.0947 -0.0366 0.2134 -0.0280 0.0159 -0.1987
16998.881 0.0962 -0.0442 0.2014 -0.0314 0.0043 -0.2060
16998.946 0.0947 -0.0566 0.1777 -0.0344 -0.0039 -0.2085
16998.99 0.0923 -0.0544 0.1619 -0.0231 -0.0031 -0.2134
16999.034 0.0879 -0.0493 0.1489 -0.0232 -0.0042 -0.2155
16999.088 0.0874 -0.0559 0.1448 -0.0143 -0.0286 -0.2232
16999.137 0.0723 -0.0576 0.1357 -0.0278 -0.0249 -0.2186
16999.188 0.0679 -0.0544 0.1316 -0.0226 -0.0255 -0.2087
16999.24 0.0615 -0.0464 0.1138 -0.0314 -0.0242 -0.2036
16999.291 0.0640 -0.0618 0.0872 -0.0277 -0.0281 -0.2133
16999.336 0.0723 -0.0576 0.0576 -0.0292 -0.0364 -0.2172
16999.385 0.0708 -0.0574 0.0642 -0.0274 -0.0413 -0.2207
16999.435 0.0684 -0.0630 0.0493 -0.0352 -0.0319 -0.2232
16999.486 0.0601 -0.0813 0.0471 -0.0306 -0.0272 -0.2377
16999.535 0.0703 -0.0889 0.0488 -0.0293 -0.0235 -0.2454
16999.586 0.0718 -0.0955 0.0300 -0.0370 -0.0270 -0.2413
16999.638 0.0684 -0.0894 0.0171 -0.0419 -0.0319 -0.2347
16999.688 0.0610 -0.0803 0.0090 -0.0354 -0.0368 -0.2482
16999.741 0.0635 -0.0625 0.0098 -0.0365 -0.0426 -0.2450
16999.791 0.0718 -0.0505 -0.0022 -0.0366 -0.0404 -0.2361
16999.861 0.0742 -0.0532 0.0054 -0.0315 -0.0410 -0.2305
16999.888 0.0864 -0.0549 0.0061 -0.0292 -0.0487 -0.2349
16999.935 0.0898 -0.0625 0.0039 -0.0207 -0.0565 -0.2355
16999.99 0.0825 -0.0574 -0.0237 -0.0218 -0.0638 -0.2299
17000.043 0.0967 -0.0581 -0.0396 -0.0138 -0.0601 -0.2296
17000.109 0.0991 -0.0530 -0.0662 -0.0135 -0.0602 -0.2297
17000.152 0.1094 -0.0586 -0.0654 -0.0108 -0.0713 -0.2275
17000.195 0.1138 -0.0554 -0.0813 -0.0090 -0.0685 -0.2367
17000.247 0.1104 -0.0591 -0.1001 -0.0058 -0.0715 -0.2378
17000.299 0.1323 -0.0618 -0.0837 -0.0025 -0.0702 -0.2422
17000.35 0.1416 -0.0654 -0.0967 -0.0022 -0.0746 -0.2524
17000.401 0.1382 -0.0652 -0.0999 -0.0047 -0.0752 -0.2491
17000.454 0.1318 -0.0688 -0.1128 -0.0063 -0.0696 -0.2450
