17060.27 0.0054 0.0020 0.0098 0.0027 -0.0092 -0.0020
17060.315 0.0205 0.0049 0.0107 0.0050 -0.0089 0.0041
17060.351 0.0229 0.0146 0.0273 0.0097 -0.0162 0.0092
17060.401 0.0400 0.0225 0.0332 0.0177 -0.0249 0.0115
17060.451 0.0435 0.0273 0.0488 0.0123 -0.0217 0.0071
17060.522 0.0479 0.0254 0.0576 0.0136 -0.0218 0.0185
17060.547 0.0464 0.0156 0.0693 0.0092 -0.0229 0.0246
17060.606 0.0400 0.0107 0.0771 0.0187 -0.0254 0.0240
17060.655 0.0464 0.0068 0.0850 0.0257 -0.0265 0.0330
17060.706 0.0518 0.0186 0.0781 0.0313 -0.0267 0.0338
17060.755 0.0688 0.0039 0.0811 0.0350 -0.0244 0.0375
17060.808 0.0723 -0.0049 0.1025 0.0521 -0.0193 0.0470
17060.857 0.0649 -0.0137 0.1270 0.0486 -0.0199 0.0550
17060.908 0.0723 0.0010 0.0947 0.0523 -0.0234 0.0573
17060.959 0.0649 -0.0078 0.1094 0.0584 -0.0255 0.0591
17061.01 0.0703 -0.0059 0.0938 0.0636 -0.0180 0.0523
17061.056 0.0854 -0.0117 0.1006 0.0654 -0.0191 0.0679
17061.106 0.0781 -0.0166 0.1035 0.0586 -0.0125 0.0755
17061.157 0.0767 -0.0146 0.1084 0.0608 -0.0246 0.0749
17061.207 0.0674 -0.0166 0.1143 0.0631 -0.0271 0.0662
17061.256 0.0776 -0.0010 0.1582 0.0592 -0.0277 0.0775
17061.309 0.0791 -0.0137 0.1768 0.0581 -0.0407 0.0793
17061.359 0.0815 -0.0156 0.1836 0.0637 -0.0433 0.0826
17061.41 0.0879 -0.0049 0.2012 0.0717 -0.0396 0.0825
17061.46 0.0874 -0.0029 0.1992 0.0802 -0.0435 0.0819
17061.509 0.0703 0.0039 0.1904 0.0825 -0.0408 0.0851
17061.56 0.0757 0.0059 0.2217 0.0843 -0.0395 0.0879
17061.606 0.0635 0.0068 0.2178 0.0827 -0.0330 0.0854
17061.657 0.0737 0.0000 0.2324 0.0788 -0.0512 0.0848
17061.708 0.0732 0.0098 0.2344 0.0801 -0.0409 0.0804
17061.758 0.0669 -0.0010 0.2363 0.0819 -0.0487 0.0956
17061.807 0.0684 -0.0117 0.2295 0.0827 -0.0631 0.0845
17061.858 0.0679 0.0039 0.2520 0.0893 -0.0671 0.0754
17061.907 0.0752 -0.0039 0.2490 0.0973 -0.0696 0.0724
17061.96 0.0991 0.0039 0.2539 0.0929 -0.0673 0.0828
17062.009 0.1055 0.0088 0.2559 0.0885 -0.0684 0.0917
17062.06 0.1030 0.0088 0.2715 0.0922 -0.0476 0.1012
17062.109 0.1094 0.0117 0.2871 0.1112 -0.0458 0.1102
17062.16 0.1040 0.0039 0.2979 0.1130 -0.0335 0.1186
17062.212 0.0996 0.0127 0.2959 0.1095 -0.0394 0.1123
17062.265 0.1157 0.0088 0.2773 0.1118 -0.0372 0.1075
17062.317 0.1152 0.0146 0.2520 0.1341 -0.0421 0.1212
17062.362 0.1304 0.0303 0.2637 0.1373 -0.0436 0.1244
17062.412 0.1416 0.0332 0.2480 0.1281 -0.0495 0.1348
17062.463 0.1460 0.0332 0.2324 0.1314 -0.0530 0.1385
17062.513 0.1465 0.0146 0.2402 0.1394 -0.0560 0.1351
17062.564 0.1499 0.0313 0.2451 0.1435 -0.0561 0.1464
17062.614 0.1494 0.0342 0.2490 0.1339 -0.0544 0.1430
17062.666 0.1558 0.0283 0.2822 0.1276 -0.0473 0.1419
17062.71 0.1533 0.0195 0.2969 0.1227 -0.0532 0.1466
17062.775 0.1743 0.0381 0.3105 0.1316 -0.0576 0.1446
17062.815 0.1768 0.0381 0.3115 0.1306 -0.0654 0.1502
17062.865 0.1841 0.0303 0.3135 0.1224 -0.0741 0.1435
17062.918 0.1924 0.0313 0.3271 0.1284 -0.0714 0.1524
17062.964 0.2056 0.0420 0.3223 0.1317 -0.0758 0.1642
17063.015 0.2031 0.0449 0.3428 0.1282 -0.0846 0.1584
17063.066 0.1919 0.0469 0.3662 0.1348 -0.0938 0.1631
17063.117 0.1982 0.0430 0.3682 0.1399 -0.0930 0.1706
17063.171 0.1929 0.0420 0.3594 0.1312 -0.0888 0.1672
17063.217 0.2070 0.0264 0.4258 0.1364 -0.0870 0.1828
17063.266 0.2183 0.0234 0.4170 0.1319 -0.0805 0.1861
17063.316 0.2266 0.0342 0.3936 0.1328 -0.0844 0.1879
17063.367 0.2397 0.0225 0.4219 0.1341 -0.0879 0.1954
17063.418 0.2432 0.0283 0.3965 0.1440 -0.0933 0.1972
17063.469 0.2485 0.0234 0.4316 0.1515 -0.1011 0.1923
17063.512 0.2559 0.0264 0.4229 0.1567 -0.1055 0.1984
17063.563 0.2700 0.0342 0.4219 0.1623 -0.1066 0.2021
17063.614 0.2803 0.0244 0.4639 0.1693 -0.1072 0.1958
17063.663 0.2856 0.0381 0.4766 0.1745 -0.1045 0.1943
17063.714 0.3105 0.0391 0.4893 0.1791 -0.1013 0.2018
17063.763 0.3149 0.0566 0.4873 0.1761 -0.1110 0.2079
17063.817 0.3359 0.0635 0.5215 0.1756 -0.1202 0.2236
17063.867 0.3589 0.0674 0.5342 0.1793 -0.1136 0.2378
17063.919 0.3848 0.0645 0.4785 0.1777 -0.0999 0.2410
17063.969 0.3755 0.0723 0.5117 0.1642 -0.0943 0.2447
17064.021 0.3721 0.0684 0.4834 0.1641 -0.0935 0.2508
17064.062 0.3638 0.0557 0.4932 0.1726 -0.0999 0.2550
17064.124 0.3896 0.0439 0.5088 0.1773 -0.1038 0.2573
17064.169 0.3882 0.0303 0.5303 0.1872 -0.1016 0.2687
17064.217 0.4023 0.0234 0.5732 0.1842 -0.1199 0.2585
17064.267 0.4116 0.0186 0.5693 0.1826 -0.1333 0.2594
17064.318 0.4189 0.0098 0.5947 0.1864 -0.1359 0.2521
17064.388 0.4194 -0.0088 0.5518 0.1853 -0.1408 0.2449
17064.415 0.4219 -0.0039 0.6016 0.1728 -0.1452 0.2491
17064.478 0.4360 0.0000 0.5781 0.1736 -0.1473 0.2580
17064.521 0.4443 -0.0107 0.5957 0.1783 -0.1512 0.2637
17064.573 0.4565 0.0068 0.6016 0.1863 -0.1695 0.2645
17064.625 0.4648 0.0254 0.6016 0.1943 -0.1801 0.2506
17064.672 0.4819 0.0303 0.6045 0.1942 -0.1841 0.2486
17064.719 0.4951 0.0166 0.6035 0.1931 -0.1794 0.2518
17064.769 0.5054 0.0381 0.6123 0.1954 -0.1743 0.2479
17064.822 0.5098 0.0420 0.6250 0.1900 -0.1854 0.2463
17064.873 0.5005 0.0479 0.6387 0.2018 -0.1789 0.2553
17064.923 0.5098 0.0527 0.6416 0.1993 -0.1800 0.2538
17064.977 0.4976 0.0322 0.6406 0.2040 -0.1692 0.2627
17065.025 0.5000 0.0420 0.6865 0.1967 -0.1755 0.2617
17065.078 0.4868 0.0400 0.6729 0.2028 -0.1747 0.2659
17065.125 0.4863 0.0381 0.6660 0.2041 -0.1829 0.2620
17065.174 0.4995 0.0332 0.6816 0.2069 -0.1793 0.2599
17065.224 0.5186 0.0322 0.6855 0.2158 -0.1770 0.2532
17065.273 0.5239 0.0391 0.7061 0.2257 -0.1800 0.2659
17065.326 0.5332 0.0420 0.7090 0.2280 -0.1763 0.2697
17065.379 0.5396 0.0566 0.7275 0.2331 -0.1812 0.2724
17065.43 0.5449 0.0371 0.7559 0.2411 -0.1943 0.2680
17065.472 0.5464 0.0391 0.7744 0.2434 -0.2063 0.2670
17065.521 0.5439 0.0352 0.7920 0.2504 -0.2108 0.2712
17065.592 0.5464 0.0254 0.8389 0.2565 -0.2085 0.2753
17065.635 0.5527 0.0225 0.8535 0.2540 -0.1986 0.2733
17065.679 0.5532 0.0244 0.8838 0.2563 -0.2054 0.2756
17065.73 0.5537 0.0117 0.9014 0.2576 -0.2118 0.2760
17065.772 0.5552 0.0137 0.9248 0.2537 -0.2167 0.2783
17065.834 0.5537 0.0088 0.9688 0.2517 -0.2240 0.2806
