17956.303 0.0068 0.0054 -0.0454 -0.0006 0.0085 -0.0054
17956.337 -0.0137 0.0078 -0.0664 -0.0031 -0.0050 -0.0094
17956.394 -0.0166 0.0220 -0.0630 -0.0084 -0.0003 -0.0324
17956.433 -0.0107 0.0137 -0.0371 0.0039 -0.0100 -0.0331
17956.482 -0.0107 0.0073 -0.0376 0.0042 -0.0053 -0.0480
17956.533 -0.0166 0.0176 -0.0381 0.0108 -0.0078 -0.0567
17956.584 -0.0234 0.0229 -0.0835 0.0131 -0.0075 -0.0640
17956.635 -0.0322 0.0166 -0.0996 0.0196 -0.0009 -0.0685
17956.684 -0.0391 0.0034 -0.1157 0.0205 -0.0048 -0.0686
17956.736 -0.0400 0.0010 -0.1221 0.0151 -0.0026 -0.0712
17956.782 -0.0420 0.0044 -0.1460 0.0083 -0.0065 -0.0871
17956.839 -0.0303 0.0059 -0.1494 0.0078 -0.0114 -0.0863
17956.885 -0.0254 -0.0161 -0.1792 0.0210 -0.0062 -0.0883
17956.944 -0.0273 -0.0195 -0.2100 0.0209 -0.0097 -0.0909
17956.994 -0.0107 -0.0327 -0.2163 0.0203 -0.0155 -0.1025
17957.054 -0.0156 -0.0342 -0.2129 0.0231 -0.0099 -0.1012
17957.088 -0.0205 -0.0337 -0.2046 0.0148 -0.0067 -0.0918
17957.137 -0.0176 -0.0342 -0.2031 0.0119 -0.0058 -0.1015
17957.208 -0.0225 -0.0269 -0.2114 0.0065 -0.0136 -0.1055
17957.238 -0.0137 -0.0205 -0.2275 0.0169 -0.0166 -0.1099
17957.304 -0.0215 -0.0239 -0.2368 0.0082 -0.0062 -0.1225
17957.351 -0.0322 -0.0244 -0.2383 0.0114 -0.0082 -0.1188
17957.4 -0.0215 -0.0190 -0.2573 0.0213 0.0017 -0.1209
17957.453 -0.0293 -0.0166 -0.2754 0.0284 0.0002 -0.1210
17957.504 -0.0273 -0.0083 -0.2788 0.0283 0.0039 -0.1217
17957.551 -0.0283 -0.0078 -0.2891 0.0358 0.0085 -0.1242
17957.601 -0.0361 -0.0005 -0.2896 0.0252 0.0146 -0.1301
17957.653 -0.0361 0.0127 -0.2744 0.0170 0.0131 -0.1269
17957.701 -0.0166 0.0063 -0.2944 0.0202 0.0182 -0.1328
17957.753 -0.0156 0.0127 -0.2930 0.0239 0.0267 -0.1367
17957.803 -0.0225 0.0239 -0.3042 0.0238 0.0361 -0.1441
17957.848 -0.0273 0.0244 -0.3096 0.0304 0.0245 -0.1447
17957.9 -0.0078 0.0317 -0.3110 0.0398 0.0225 -0.1448
17957.951 -0.0068 0.0420 -0.3311 0.0430 0.0172 -0.1407
17958.003 -0.0098 0.0415 -0.3481 0.0396 0.0108 -0.1556
17958.055 -0.0254 0.0430 -0.3574 0.0323 0.0036 -0.1577
